id;motExcl;nrProc;tpOper;tpAmb;aplicEmi;verAplic;nrInsc;iniValid;fimValid;planoCtaRef;freqEncerr;cCta;cCtaInterna;cDbrMista;nomeCta;indCta;descCta;cCtaSup;cCtaRef;nivelCta;natCta;codNat;codTrib;indTribISS;idLeiDisp;iniVig;fimVig
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001002004000;001002001001002004;000;AUTOPATROCINADOS;S;;001002001001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001002005000;001002001001002005;000;PARTICIPANTES EM BPD;S;;001002001001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001002006000;001002001001002006;000;EMPREGADOR(ES) DE PLANOS INSTITUÍDOS;S;;001002001001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001002007000;001002001001002007;000;(-) PROVISÃO PARA PERDAS;S;;001002001001002000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003000;001002001001003;000;CONTRIBUIÇÕES SOBRE 13° SALÁRIO;S;;001002001001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003001000;001002001001003001;000;PATROCINADOR(ES);S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003002000;001002001001003002;000;INSTITUIDOR(ES);S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003003000;001002001001003003;000;PARTICIPANTES;S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003003001000;001002001001003003001;000;PARTICIPANTES;A;"Registra os duodécimos mensais referentes às contribuições previdenciais dos participantes incidentes sobre o 13º salário, previstos na avaliação atuarial e não incluídos nas Provisões Matemáticas. Debitada pela apropriação do duodécimo mensal; creditada pela reversão da provisão ou pela transferência do saldo acumulado para Contribuições do Mês quando do pagamento do 13º.";001002001001003003000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003004000;001002001001003004;000;AUTOPATROCINADOS;S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003005000;001002001001003005;000;PARTICIPANTES EM BPD;S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001003006000;001002001001003006;000;EMPREGADOR(ES) DE PLANOS INSTITUÍDOS;S;;001002001001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004000;001002001001004;000;OPERAÇÕES CONTRATADAS;S;;001002001001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004001000;001002001001004001;000;CONTRIBUIÇÕES EM ATRASO CONTRATADAS;S;;001002001001004000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004002000;001002001001004002;000;SERVIÇO PASSADO CONTRATADO;S;;001002001001004000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004002001000;001002001001004002001;000;INSTRUMENTOS COM CLÁUSULA FINANCEIRA;S;;001002001001004002000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004002002000;001002001001004002002;000;INSTRUMENTOS COM CLÁUSULA ATUARIAL;S;;001002001001004002000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004002003000;001002001001004002003;000;INSTRUMENTOS COM CLÁUSULAS FINANCEIRA E ATUARIAL;S;;001002001001004002000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004003000;001002001001004003;000;DÉFICIT TÉCNICO CONTRATADO;S;;001002001001004000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004003001000;001002001001004003001;000;INSTRUMENTOS COM CLÁUSULA FINANCEIRA;S;;001002001001004003000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004003002000;001002001001004003002;000;INSTRUMENTOS COM CLÁUSULA ATUARIAL;S;;001002001001004003000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004003003000;001002001001004003003;000;INSTRUMENTOS COM CLÁUSULAS FINANCEIRA E ATUARIAL;S;;001002001001004003000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004004000;001002001001004004;000;OUTRAS CONTRATAÇÕES;S;;001002001001004000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004004001000;001002001001004004001;000;INSTRUMENTOS COM CLÁUSULA FINANCEIRA;S;;001002001001004004000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004004002000;001002001001004004002;000;INSTRUMENTOS COM CLÁUSULA ATUARIAL;S;;001002001001004004000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004004003000;001002001001004004003;000;INSTRUMENTOS COM CLÁUSULAS FINANCEIRA E ATUARIAL;S;;001002001001004004000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001004005000;001002001001004005;000;(-) PROVISÃO PARA PERDAS;S;;001002001001004000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001005000;001002001001005;000;OUTROS RECURSOS A RECEBER - PREVIDENCIAL;S;;001002001001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001005001000;001002001001005001;000;OUTROS RECURSOS A RECEBER;S;;001002001001005000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001001005002000;001002001001005002;000;(-) PROVISÃO PARA PERDAS;S;;001002001001005000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001002000;001002001002;000;ADIANTAMENTOS;S;;001002001000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001003000;001002001003;000;CUSTEIO ADMINISTRATIVO ANTECIPADO;S;;001002001000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001004000;001002001004;000;DEPÓSITOS JUDICIAIS / RECURSAIS;S;;001002001000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001005000;001002001005;000;RECURSOS A RECEBER - PRECATÓRIOS;S;;001002001000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001006000;001002001006;000;OUTROS REALIZÁVEIS - PREVIDENCIAL;S;;001002001000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001006001000;001002001006001;000;OUTROS REALIZÁVEIS;S;;001002001006000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001006001001000;001002001006001001;000;RECURSOS DO PLANO;A;"Registra outros direitos realizáveis da Gestão Previdencial de titularidade do plano de benefícios não classificáveis nas contas anteriores, como valores a receber do PGA, de terceiros ou de outros planos. Debitada pelo reconhecimento do direito; creditada pelo recebimento, compensação ou baixa.";001002001006001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001006001002000;001002001006001002;000;IMPOSTO A COMPENSAR;A;"Registra os valores de impostos retidos ou recolhidos a maior pelo plano de benefícios que a Entidade tem direito de compensar conforme a legislação tributária vigente (ex.: IRRF sobre benefícios). Debitada pelo reconhecimento do crédito tributário; creditada pela compensação efetivada ou pela restituição recebida.";001002001006001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002001006002000;001002001006002;000;(-) PROVISÃO PARA PERDAS;S;;001002001006000;1020000000000;5;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002000;001002002;000;GESTÃO ADMINISTRATIVA;S;;001002000;1020000000000;3;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001000;001002002001;000;CONTAS A RECEBER;S;;001002002000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001000;001002002001001;000;CONTRIBUIÇÕES PARA CUSTEIO DO MÊS;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001001000;001002002001001001;000;PATROCINADOR(ES);S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001002000;001002002001001002;000;INSTITUIDOR(ES);S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001003000;001002002001001003;000;PARTICIPANTES;S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001004000;001002002001001004;000;AUTOPATROCINADOS;S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001005000;001002002001001005;000;PARTICIPANTES EM BPD;S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001001006000;001002002001001006;000;EMPREGADOR(ES) DE PLANOS INSTITUÍDOS;S;;001002002001001000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002000;001002002001002;000;CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002001000;001002002001002001;000;PATROCINADOR(ES);S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002002000;001002002001002002;000;INSTITUIDOR(ES);S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002003000;001002002001002003;000;PARTICIPANTES;S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002004000;001002002001002004;000;AUTOPATROCINADOS;S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002005000;001002002001002005;000;PARTICIPANTES EM BPD;S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002006000;001002002001002006;000;EMPREGADOR(ES) DE PLANOS INSTITUÍDOS;S;;001002002001002000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001002007000;001002002001002007;000;(-) PROVISÃO PARA PERDAS;S;;001002002001002000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001003000;001002002001003;000;CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001003001000;001002002001003001;000;CONTRIBUIÇÕES EM ATRASO CONTRATADAS;S;;001002002001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001003002000;001002002001003002;000;SERVIÇO PASSADO CONTRATADO;S;;001002002001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001003003000;001002002001003003;000;OUTRAS CONTRATAÇÕES;S;;001002002001003000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001003004000;001002002001003004;000;(-) PROVISÃO PARA PERDAS;S;;001002002001003000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001004000;001002002001004;000;RESPONSABILIDADE DE EMPREGADOS;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001005000;001002002001005;000;RESPONSABILIDADE DE TERCEIROS;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001006000;001002002001006;000;OUTROS RECURSOS A RECEBER - ADMINISTRATIVA;S;;001002002001000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001006001000;001002002001006001;000;OUTROS RECURSOS A RECEBER;S;;001002002001006000;1020000000000;6;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001006001001000;001002002001006001001;000;RECURSOS ADMINISTRATIVOS DO PLANO;A;"Registra os recursos administrativos a receber pelo PGA junto ao plano de benefícios, não classificáveis nas contas de contribuições para custeio, tais como reembolsos de despesas pagas pela Gestão Administrativa por conta do plano. Debitada pelo reconhecimento do direito; creditada pelo recebimento ou compensação com o plano.";001002002001006001000;1020000000000;7;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002001006002000;001002002001006002;000;(-) PROVISÃO PARA PERDAS;S;;001002002001006000;1020000000000;6;C;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002002000;001002002002;000;DESPESAS ANTECIPADAS;S;;001002002000;1020000000000;4;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002002001000;001002002002001;000;ABRAPP - CONTRIBUIÇÕES ANTECIPADAS;A;"Registra as contribuições associativas à ABRAPP pagas antecipadamente pela Gestão Administrativa e que contribuirão para a formação do resultado de meses subsequentes. Debitada pelo pagamento antecipado da anuidade; creditada pela apropriação mensal (pro rata) à despesa administrativa 4.02.01.05.02.00.00.";001002002002000;1020000000000;5;D;1;;;;01/10/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;01/10/2026;;5;A;001002002002002000;001002002002002;000;PRÊMIOS E SEGUROS;A;"Registra os prêmios de seguros (ex.: D&O, patrimonial) pagos antecipadamente pela Gestão Administrativa, cuja vigência abrange meses subsequentes. Debitada pelo pagamento da apólice; creditada pela apropriação mensal à despesa administrativa ao longo do período de vigência do contrato.";001002002002000;1020000000000;5;D;1;;;;01/10/2026;
